p1_x,p1_y,p2_x,p2_y
-71.5183076,-16.4016966,-71.5183956,-16.4017392
-71.5451522,-16.4016359,-71.5454987,-16.4014483
-71.5189984,-16.402352,-71.5192465,-16.4027611
-71.5189984,-16.402352,-71.5180995,-16.4029468
-71.5189984,-16.402352,-71.5192954,-16.4024468
-71.5444199,-16.4082889,-71.5434744,-16.4086912
-71.5444199,-16.4082889,-71.5440011,-16.4078512
-71.5266699,-16.4059866,-71.5272308,-16.4063519
-71.5266699,-16.4059866,-71.52607,-16.4055786
-71.5266699,-16.4059866,-71.5276202,-16.4054702
-71.5266699,-16.4059866,-71.5263123,-16.4065122
-71.5361464,-16.4042962,-71.5357334,-16.4033792
-71.5361464,-16.4042962,-71.5362574,-16.4045593
-71.5416662,-16.4001069,-71.5418334,-16.4005428
-71.5403624,-16.4209332,-71.5403362,-16.4209741
-71.5403624,-16.4209332,-71.5402634,-16.4208837
-71.5403624,-16.4209332,-71.5411951,-16.4214113
-71.5368261,-16.3910444,-71.536644,-16.3913618
-71.5394531,-16.4008255,-71.5400946,-16.4006123
-71.5394531,-16.4008255,-71.5398969,-16.4020553
-71.5394531,-16.4008255,-71.5390826,-16.3997805
-71.5394531,-16.4008255,-71.5383898,-16.4012022
-71.5466922,-16.3988799,-71.5468378,-16.3992373
-71.5466922,-16.3988799,-71.5466131,-16.398688
-71.5477363,-16.4190835,-71.5478455,-16.4191987
-71.5477363,-16.4190835,-71.5478109,-16.4190169
-71.5477363,-16.4190835,-71.5475931,-16.4192117
-71.5477363,-16.4190835,-71.5475643,-16.4190562
-71.5290874,-16.4142681,-71.5285464,-16.4134652
-71.5390826,-16.3997805,-71.5387449,-16.3998929
-71.5390826,-16.3997805,-71.5395972,-16.3995981
-71.5390826,-16.3997805,-71.5387065,-16.3987305
-71.5493931,-16.4022831,-71.5499016,-16.4034651
-71.5352592,-16.4128068,-71.5350245,-16.4133718
-71.5352592,-16.4128068,-71.5363948,-16.4132903
-71.5352592,-16.4128068,-71.5353263,-16.4126518
-71.5387272,-16.4076301,-71.5386524,-16.4076957
-71.5387272,-16.4076301,-71.538657,-16.4075457
-71.5387272,-16.4076301,-71.5389161,-16.4078515
-71.5387272,-16.4076301,-71.5388211,-16.4075144
-71.5196351,-16.4039508,-71.5196667,-16.4038868
-71.5196351,-16.4039508,-71.5197015,-16.4040052
-71.5196351,-16.4039508,-71.5194387,-16.4042886
-71.5196351,-16.4039508,-71.5194387,-16.4042886
-71.5196351,-16.4039508,-71.5195633,-16.4039082
-71.5301442,-16.3902124,-71.5296239,-16.3905899
-71.5301442,-16.3902124,-71.5314205,-16.3905772
-71.5301442,-16.3902124,-71.5299562,-16.3894507
-71.5449306,-16.4105753,-71.5453225,-16.4109495
-71.5449306,-16.4105753,-71.5441662,-16.4097058
-71.5449306,-16.4105753,-71.5453404,-16.4102118
-71.5449306,-16.4105753,-71.5443477,-16.4111011
-71.5265763,-16.3961967,-71.527351,-16.3954888
-71.5265763,-16.3961967,-71.525193,-16.3972545
-71.5182955,-16.4068661,-71.5185291,-16.4063283
-71.5182955,-16.4068661,-71.5180558,-16.4073632
-71.5182955,-16.4068661,-71.5192606,-16.406803
-71.5182955,-16.4068661,-71.5173387,-16.406444
-71.5406237,-16.4147966,-71.5403536,-16.4144793
-71.5406237,-16.4147966,-71.541014,-16.4151462
-71.538098,-16.4201881,-71.5379969,-16.4201241
-71.538098,-16.4201881,-71.5381695,-16.420238
-71.5495812,-16.3996813,-71.5490734,-16.3990555
-71.5367851,-16.4029884,-71.5363591,-16.4019426
-71.5367851,-16.4029884,-71.5367655,-16.402997
-71.5367851,-16.4029884,-71.5377593,-16.4026135
-71.5367851,-16.4029884,-71.5375084,-16.4047226
-71.5415038,-16.4011362,-71.5417347,-16.4018926
-71.5415038,-16.4011362,-71.5413848,-16.4008041
-71.5415038,-16.4011362,-71.5409986,-16.4013036
-71.5415038,-16.4011362,-71.541882,-16.4010264
-71.5338698,-16.4167202,-71.5335375,-16.4165068
-71.5338698,-16.4167202,-71.5342453,-16.4161869
-71.5338698,-16.4167202,-71.5345707,-16.4166351
-71.5419443,-16.4069292,-71.5425856,-16.4066112
-71.5419443,-16.4069292,-71.542155,-16.4073628
-71.5419443,-16.4069292,-71.5420004,-16.4061726
-71.537626,-16.3991278,-71.5382323,-16.3989049
-71.537626,-16.3991278,-71.5375676,-16.3991139
-71.5356233,-16.4075409,-71.5360352,-16.4069777
-71.5356233,-16.4075409,-71.535524,-16.407467
-71.5356233,-16.4075409,-71.5356007,-16.4075454
-71.5356233,-16.4075409,-71.5358172,-16.4083593
-71.5356233,-16.4075409,-71.5366935,-16.408404
-71.5429571,-16.4064417,-71.5428167,-16.4065085
-71.5429571,-16.4064417,-71.5433563,-16.4062629
-71.5429571,-16.4064417,-71.5432504,-16.4071348
-71.5285846,-16.4085374,-71.5286227,-16.4084879
-71.5285846,-16.4085374,-71.5285434,-16.4085084
-71.5285846,-16.4085374,-71.5289858,-16.4088106
-71.5285846,-16.4085374,-71.5285555,-16.4085725
-71.5522392,-16.4219723,-71.5511027,-16.4208004
-71.5522392,-16.4219723,-71.5522302,-16.4217764
-71.5522392,-16.4219723,-71.5515015,-16.4232347
-71.5314205,-16.3905772,-71.5319464,-16.3907883
-71.5314205,-16.3905772,-71.5314201,-16.3910211
-71.5405463,-16.4004842,-71.5411836,-16.4002673
-71.5405463,-16.4004842,-71.5398969,-16.4020553
-71.5405463,-16.4004842,-71.5400734,-16.3994076
-71.5405463,-16.4004842,-71.5400946,-16.4006123
-71.5342757,-16.4088633,-71.534123,-16.4089116
-71.5342757,-16.4088633,-71.5344483,-16.4098117
-71.5342757,-16.4088633,-71.5340935,-16.4078269
-71.5434744,-16.4086912,-71.5422862,-16.407803
-71.5434744,-16.4086912,-71.5432673,-16.4082367
-71.5434744,-16.4086912,-71.5436472,-16.4088814
-71.5363993,-16.4109938,-71.5360224,-16.4108253
-71.5363993,-16.4109938,-71.5360151,-16.4118889
-71.5363993,-16.4109938,-71.5371755,-16.4105647
-71.531828,-16.4114135,-71.5316786,-16.4115838
-71.531828,-16.4114135,-71.532254,-16.4109536
-71.531828,-16.4114135,-71.5315089,-16.4111677
-71.5405263,-16.4203972,-71.5405991,-16.4200196
-71.5405263,-16.4203972,-71.5394187,-16.4201048
-71.5437174,-16.3980686,-71.5433584,-16.3969343
-71.5437174,-16.3980686,-71.5443357,-16.3977559
-71.5437174,-16.3980686,-71.5438461,-16.3987206
-71.526817,-16.4072778,-71.5267819,-16.4072566
-71.526817,-16.4072778,-71.526857,-16.407313
-71.526817,-16.4072778,-71.5268547,-16.4072422
-71.5294231,-16.4024946,-71.5293318,-16.4025657
-71.5294231,-16.4024946,-71.5293466,-16.4024377
-71.5294231,-16.4024946,-71.5294636,-16.4024545
-71.5294231,-16.4024946,-71.5294543,-16.4025184
-71.5266352,-16.4095607,-71.5268219,-16.4092913
-71.5266352,-16.4095607,-71.5261058,-16.4091997
-71.5266352,-16.4095607,-71.5281065,-16.410488
-71.5266352,-16.4095607,-71.5263084,-16.4099776
-71.5307723,-16.4058546,-71.5305199,-16.4061627
-71.5307723,-16.4058546,-71.5303554,-16.4055132
-71.5307723,-16.4058546,-71.5310749,-16.4053683
-71.5377593,-16.4026135,-71.5373478,-16.4015719
-71.5377593,-16.4026135,-71.5387813,-16.4022454
-71.5377593,-16.4026135,-71.5380766,-16.4034498
-71.5456757,-16.3956736,-71.545314,-16.3958615
-71.5456757,-16.3956736,-71.5458631,-16.3955769
-71.5218113,-16.4041995,-71.5221967,-16.4045797
-71.5218113,-16.4041995,-71.5214082,-16.4036224
-71.5218113,-16.4041995,-71.5209205,-16.4043132
-71.5350788,-16.3924123,-71.5347603,-16.3922842
-71.5365622,-16.3994823,-71.5366632,-16.3994416
-71.5365622,-16.3994823,-71.5362699,-16.398592
-71.5365622,-16.3994823,-71.5361321,-16.3996575
-71.5365622,-16.3994823,-71.5369091,-16.4003629
-71.5254347,-16.4058295,-71.5254347,-16.4058295
-71.5254347,-16.4058295,-71.5256664,-16.4060212
-71.537713,-16.4193079,-71.5368317,-16.4186874
-71.537713,-16.4193079,-71.5380426,-16.4195211
-71.537713,-16.4193079,-71.5379572,-16.4189821
-71.5249681,-16.4066882,-71.5247215,-16.4070691
-71.5249681,-16.4066882,-71.5251857,-16.4064928
-71.5249681,-16.4066882,-71.5246734,-16.4070369
-71.5395473,-16.4149508,-71.5390505,-16.4147935
-71.5395473,-16.4149508,-71.5394348,-16.4154384
-71.5313521,-16.4048234,-71.531432,-16.4047304
-71.5313521,-16.4048234,-71.531432,-16.4047304
-71.5313521,-16.4048234,-71.5309459,-16.4044857
-71.5393625,-16.4038118,-71.5394231,-16.4039871
-71.5393625,-16.4038118,-71.5388403,-16.4024089
-71.5393625,-16.4038118,-71.539877,-16.4036085
-71.5475729,-16.3999403,-71.5480907,-16.3997684
-71.5475729,-16.3999403,-71.5470361,-16.4001274
-71.5475729,-16.3999403,-71.5477615,-16.4004156
-71.5475729,-16.3999403,-71.5475548,-16.3993609
-71.5239683,-16.4106053,-71.5243831,-16.4109101
-71.5239683,-16.4106053,-71.5245947,-16.4097836
-71.5239683,-16.4106053,-71.5236478,-16.4109579
-71.5239683,-16.4106053,-71.5236731,-16.410378
-71.5311129,-16.4073523,-71.5322183,-16.4062779
-71.5311129,-16.4073523,-71.5296993,-16.4089389
-71.5311129,-16.4073523,-71.5316289,-16.4077721
-71.5311129,-16.4073523,-71.5306284,-16.4069604
-71.5520613,-16.4112627,-71.5522541,-16.4109542
-71.5520613,-16.4112627,-71.5528671,-16.4119395
-71.5520613,-16.4112627,-71.5514485,-16.4109006
-71.5384962,-16.4120543,-71.5384661,-16.4118078
-71.5384962,-16.4120543,-71.5379517,-16.4118992
-71.5384962,-16.4120543,-71.5385537,-16.4125003
-71.5322183,-16.4062779,-71.5326602,-16.4066093
-71.5322183,-16.4062779,-71.5316573,-16.4058389
-71.5322183,-16.4062779,-71.5330342,-16.4054314
-71.5339691,-16.4077109,-71.5340935,-16.4078269
-71.5339691,-16.4077109,-71.5340034,-16.4076714
-71.5289858,-16.4088106,-71.5290795,-16.4091462
-71.5289858,-16.4088106,-71.5291785,-16.4088533
-71.5344483,-16.4098117,-71.5348208,-16.4099843
-71.5344483,-16.4098117,-71.534404,-16.4100588
-71.5280461,-16.4048537,-71.5279887,-16.4049187
-71.5280461,-16.4048537,-71.5286572,-16.4053412
-71.5280461,-16.4048537,-71.527955,-16.4047833
-71.5314464,-16.4118484,-71.5310741,-16.4122684
-71.5314464,-16.4118484,-71.5316786,-16.4115838
-71.5314464,-16.4118484,-71.5306499,-16.4114132
-71.5369632,-16.3941436,-71.5371442,-16.3946232
-71.5369632,-16.3941436,-71.5367353,-16.393573
-71.5256664,-16.4060212,-71.52607,-16.4055786
-71.5256664,-16.4060212,-71.5251857,-16.4064928
-71.5269592,-16.4117732,-71.5265442,-16.4114779
-71.5269592,-16.4117732,-71.5262717,-16.4127032
-71.5221142,-16.4000049,-71.5224466,-16.3996191
-71.5221142,-16.4000049,-71.522392,-16.4002296
-71.5221142,-16.4000049,-71.5216338,-16.3994856
-71.5411121,-16.4030677,-71.5411739,-16.4031136
-71.5411121,-16.4030677,-71.5420316,-16.4026931
-71.5411121,-16.4030677,-71.5404739,-16.4024782
-71.5411121,-16.4030677,-71.541121,-16.4031415
-71.5284551,-16.4119822,-71.5283716,-16.4119638
-71.5284551,-16.4119822,-71.5288708,-16.4121187
-71.5284551,-16.4119822,-71.5280837,-16.4130139
-71.5284551,-16.4119822,-71.5286037,-16.4114087
-71.5297983,-16.4069426,-71.5292856,-16.4065286
-71.5297983,-16.4069426,-71.5301115,-16.4065258
-71.5297983,-16.4069426,-71.5291824,-16.4077588
-71.535427,-16.4124915,-71.5353954,-16.4125103
-71.535427,-16.4124915,-71.535507,-16.4121962
-71.535427,-16.4124915,-71.5355241,-16.4125174
-71.5475797,-16.3965273,-71.5476096,-16.3964661
-71.5475797,-16.3965273,-71.5474622,-16.3967619
-71.5475797,-16.3965273,-71.5474005,-16.3965761
-71.5378593,-16.405589,-71.5376456,-16.4050531
-71.5378593,-16.405589,-71.537838,-16.4055952
-71.5378593,-16.405589,-71.5384521,-16.4070688
-71.534333,-16.4149176,-71.5341481,-16.4153245
-71.534333,-16.4149176,-71.534988,-16.4153135
-71.534333,-16.4149176,-71.5344455,-16.4146665
-71.5424569,-16.3985667,-71.5426703,-16.3993835
-71.5424569,-16.3985667,-71.54204,-16.3974976
-71.563503,-16.4322463,-71.5631341,-16.4317271
-71.5293661,-16.4051509,-71.5289543,-16.4047941
-71.5293661,-16.4051509,-71.5289449,-16.4055776
-71.5293661,-16.4051509,-71.5297599,-16.4048936
-71.53488,-16.4012861,-71.5338055,-16.4016759
-71.53488,-16.4012861,-71.5347874,-16.4010916
-71.53488,-16.4012861,-71.5353361,-16.4011309
-71.53488,-16.4012861,-71.5351336,-16.4018921
-71.526133,-16.4009629,-71.5258547,-16.4012709
-71.526133,-16.4009629,-71.5262864,-16.4007727
-71.526133,-16.4009629,-71.526626,-16.4018808
-71.5436192,-16.406983,-71.5437913,-16.4074744
-71.5436192,-16.406983,-71.5432504,-16.4071348
-71.5436192,-16.406983,-71.5433563,-16.4062629
-71.5283706,-16.4003034,-71.5281345,-16.4005091
-71.5283706,-16.4003034,-71.5280383,-16.4000185
-71.5283706,-16.4003034,-71.5285096,-16.4001822
-71.5489288,-16.4181767,-71.548572,-16.4185469
-71.5489288,-16.4181767,-71.5489238,-16.4184046
-71.5489288,-16.4181767,-71.5493337,-16.417816
-71.541262,-16.4121868,-71.5409013,-16.4119249
-71.541262,-16.4121868,-71.5409317,-16.4126602
-71.541262,-16.4121868,-71.5417813,-16.4129513
-71.5556246,-16.4241465,-71.5558272,-16.4243914
-71.5556246,-16.4241465,-71.5555491,-16.4242029
-71.5556246,-16.4241465,-71.5557745,-16.4240251
-71.5556246,-16.4241465,-71.5552658,-16.4237165
-71.518505,-16.4034302,-71.5208711,-16.4049856
-71.518505,-16.4034302,-71.5191256,-16.4036549
-71.518505,-16.4034302,-71.5192465,-16.4027611
-71.518505,-16.4034302,-71.5180995,-16.4029468
-71.5400734,-16.3994076,-71.5395972,-16.3995981
-71.5400734,-16.3994076,-71.5395394,-16.3984376
-71.5400734,-16.3994076,-71.5407443,-16.3991704
-71.5358172,-16.4083593,-71.5361342,-16.4085962
-71.5358172,-16.4083593,-71.5358585,-16.4085994
-71.5290871,-16.3944368,-71.5293547,-16.3937565
-71.5290871,-16.3944368,-71.5283215,-16.3953324
-71.5290871,-16.3944368,-71.5287981,-16.3942372
-71.5196081,-16.4085417,-71.5191657,-16.4084992
-71.5196081,-16.4085417,-71.5203757,-16.4087621
-71.5196081,-16.4085417,-71.5194656,-16.4090972
-71.5225197,-16.3989635,-71.5216338,-16.3994856
-71.5225197,-16.3989635,-71.5224576,-16.3988683
-71.5225197,-16.3989635,-71.5221863,-16.3990478
-71.5304994,-16.396927,-71.531715,-16.3965282
-71.5304994,-16.396927,-71.5308454,-16.3976454
-71.5289195,-16.4070098,-71.5286402,-16.407377
-71.5289195,-16.4070098,-71.5292856,-16.4065286
-71.5289195,-16.4070098,-71.5276921,-16.4061648
-71.5637544,-16.4307695,-71.5628377,-16.4311164
-71.5289543,-16.4047941,-71.5294625,-16.4042156
-71.5289543,-16.4047941,-71.5284846,-16.4044074
-71.5333713,-16.4006949,-71.5336183,-16.4006014
-71.5333713,-16.4006949,-71.5337305,-16.4014777
-71.5333713,-16.4006949,-71.5329621,-16.3996259
-71.5333713,-16.4006949,-71.5328373,-16.4008902
-71.5257073,-16.4029332,-71.5256902,-16.4029194
-71.5257073,-16.4029332,-71.5273499,-16.4042736
-71.5257073,-16.4029332,-71.5257506,-16.402888
-71.5291853,-16.4091625,-71.5291681,-16.4092409
-71.5291853,-16.4091625,-71.5290795,-16.4091462
-71.5291853,-16.4091625,-71.5292951,-16.4088727
-71.5291853,-16.4091625,-71.5293665,-16.409187
-71.5389161,-16.4078515,-71.5381377,-16.4085175
-71.5389161,-16.4078515,-71.5392424,-16.4082628
-71.5375942,-16.3958263,-71.5379323,-16.3966834
-71.5375942,-16.3958263,-71.5375311,-16.3956546
-71.5371187,-16.4122891,-71.5365605,-16.4120923
-71.5371187,-16.4122891,-71.5376882,-16.4124936
-71.5371187,-16.4122891,-71.5369237,-16.4127824
-71.5371187,-16.4122891,-71.5374322,-16.4115012
-71.5631341,-16.4317271,-71.5630709,-16.4317932
-71.5631341,-16.4317271,-71.5629541,-16.4314195
-71.5372273,-16.3981003,-71.5372341,-16.3982489
-71.5372273,-16.3981003,-71.5377379,-16.3979132
-71.5372273,-16.3981003,-71.5362208,-16.398448
-71.5306239,-16.4034595,-71.5313431,-16.4040484
-71.5306239,-16.4034595,-71.5314784,-16.4028227
-71.542522,-16.41725,-71.5424484,-16.4164088
-71.542522,-16.41725,-71.5437823,-16.4171239
-71.542522,-16.41725,-71.5429428,-16.4184941
-71.5324865,-16.4084806,-71.5329815,-16.4079279
-71.5324865,-16.4084806,-71.5329074,-16.4088241
-71.5324865,-16.4084806,-71.5320068,-16.4080865
-71.5382876,-16.4133666,-71.5385291,-16.4128036
-71.5382876,-16.4133666,-71.5382428,-16.4134658
-71.5382876,-16.4133666,-71.5389839,-16.4134366
-71.5382876,-16.4133666,-71.5369237,-16.4127824
-71.5209784,-16.4054013,-71.5209584,-16.4054342
-71.5209784,-16.4054013,-71.520858,-16.40533
-71.5209784,-16.4054013,-71.520579,-16.4049392
-71.5209784,-16.4054013,-71.5210219,-16.4054254
-71.5433563,-16.4062629,-71.5437452,-16.4060697
-71.5404474,-16.4079887,-71.540519,-16.4079269
-71.5404474,-16.4079887,-71.5395722,-16.4086605
-71.5404474,-16.4079887,-71.5403664,-16.4078991
-71.5404474,-16.4079887,-71.5404987,-16.4080444
-71.5316573,-16.4058389,-71.5310749,-16.4053683
-71.5316573,-16.4058389,-71.5306284,-16.4069604
-71.5316573,-16.4058389,-71.5317813,-16.4056222
-71.5476148,-16.4108607,-71.5467793,-16.4113844
-71.5476148,-16.4108607,-71.5470719,-16.4103904
-71.5476148,-16.4108607,-71.5469738,-16.4118559
-71.5335375,-16.4165068,-71.533418,-16.416437
-71.5335375,-16.4165068,-71.5340988,-16.4157295
-71.5507405,-16.4185973,-71.5504359,-16.4184283
-71.5507405,-16.4185973,-71.5505889,-16.4184372
-71.5507405,-16.4185973,-71.5507926,-16.4186485
-71.5284846,-16.4044074,-71.5279511,-16.4039681
-71.5284846,-16.4044074,-71.5289368,-16.403882
-71.5406699,-16.4022711,-71.5417347,-16.4018926
-71.5406699,-16.4022711,-71.5407778,-16.401735
-71.5406699,-16.4022711,-71.5404739,-16.4024782
-71.5447288,-16.4089399,-71.544947,-16.4094026
-71.5447288,-16.4089399,-71.5450562,-16.408841
-71.5251857,-16.4064928,-71.5255896,-16.4067923
-71.5394259,-16.4100474,-71.5387632,-16.4092556
-71.5394259,-16.4100474,-71.5389406,-16.4104114
-71.5394259,-16.4100474,-71.5402191,-16.4094397
-71.5523479,-16.4034998,-71.551668,-16.4032907
-71.5523479,-16.4034998,-71.5520711,-16.4044097
-71.5264236,-16.4024748,-71.5259919,-16.4026884
-71.5264236,-16.4024748,-71.5262499,-16.4023052
-71.5264236,-16.4024748,-71.5274965,-16.4010456
-71.5307458,-16.3884452,-71.5303727,-16.387972
-71.5307458,-16.3884452,-71.5300244,-16.3892399
-71.5307458,-16.3884452,-71.5319082,-16.3891503
-71.5307458,-16.3884452,-71.5323071,-16.3881716
-71.5470361,-16.4001274,-71.5473967,-16.4010965
-71.5470361,-16.4001274,-71.5468378,-16.3992373
-71.5410717,-16.4058029,-71.5408026,-16.4052433
-71.5410717,-16.4058029,-71.541367,-16.4056265
-71.5410717,-16.4058029,-71.5418988,-16.4080617
-71.5363443,-16.3985641,-71.5365882,-16.3984779
-71.5363443,-16.3985641,-71.5362699,-16.398592
-71.5363443,-16.3985641,-71.5364294,-16.3987984
-71.5330599,-16.4069091,-71.533565,-16.4072878
-71.5330599,-16.4069091,-71.5326602,-16.4066093
-71.5330599,-16.4069091,-71.5320068,-16.4080865
-71.5330599,-16.4069091,-71.5337767,-16.4060535
-71.5416678,-16.4131739,-71.5421193,-16.4134968
-71.5416678,-16.4131739,-71.541281,-16.4129074
-71.5416678,-16.4131739,-71.5413054,-16.4141108
-71.5416678,-16.4131739,-71.5417813,-16.4129513
-71.5384661,-16.4118078,-71.538788,-16.4117654
-71.5384661,-16.4118078,-71.5384071,-16.4115184
-71.5242211,-16.4078826,-71.5242908,-16.4076914
-71.5242211,-16.4078826,-71.5239074,-16.4085313
-71.5242211,-16.4078826,-71.5237293,-16.4076832
-71.5242211,-16.4078826,-71.5243291,-16.4077148
-71.5184719,-16.4035144,-71.5182504,-16.4032992
-71.5184719,-16.4035144,-71.520579,-16.4049392
-71.5184719,-16.4035144,-71.5192304,-16.4041535
-71.5303891,-16.4113005,-71.5301204,-16.4111842
-71.5303891,-16.4113005,-71.5301714,-16.4117813
-71.5303891,-16.4113005,-71.5306499,-16.4114132
-71.5455419,-16.4014249,-71.5454987,-16.4014483
-71.5455419,-16.4014249,-71.5454248,-16.4010557
-71.5455419,-16.4014249,-71.5458012,-16.4021301
-71.5458631,-16.3955769,-71.5460713,-16.3962202
-71.5360352,-16.4069777,-71.5364543,-16.4063566
-71.5360352,-16.4069777,-71.5350684,-16.4063493
-71.5360352,-16.4069777,-71.5373907,-16.4078316
-71.5475325,-16.4240168,-71.5472094,-16.4238802
-71.5475325,-16.4240168,-71.5476309,-16.4239386
-71.5409266,-16.4009723,-71.5413848,-16.4008041
-71.5337767,-16.4060535,-71.5333878,-16.4057396
-71.5337767,-16.4060535,-71.5342642,-16.4064394
-71.5271337,-16.4075071,-71.5280434,-16.4081561
-71.5271337,-16.4075071,-71.526857,-16.407313
-71.5511027,-16.4208004,-71.5507371,-16.4204236
-71.5511027,-16.4208004,-71.5501289,-16.4216764
-71.5244922,-16.4019384,-71.5244405,-16.4018979
-71.5244922,-16.4019384,-71.5239035,-16.4026384
-71.5244922,-16.4019384,-71.5250146,-16.4023694
-71.5244922,-16.4019384,-71.5247935,-16.4016116
-71.5258801,-16.4124036,-71.5259904,-16.4124632
-71.5258801,-16.4124036,-71.5265442,-16.4114779
-71.5258801,-16.4124036,-71.5254825,-16.4119478
-71.5258801,-16.4124036,-71.5254981,-16.4123433
-71.5405114,-16.4038442,-71.5412751,-16.4035386
-71.5367185,-16.4095643,-71.5371757,-16.4092896
-71.5367185,-16.4095643,-71.5360792,-16.4107008
-71.5367185,-16.4095643,-71.537519,-16.4101968
-71.5462516,-16.3977654,-71.5464591,-16.3983139
-71.5462516,-16.3977654,-71.5462138,-16.3976639
-71.5462516,-16.3977654,-71.5458468,-16.3979352
-71.5462516,-16.3977654,-71.5464873,-16.3976692
-71.5387194,-16.4203947,-71.5392082,-16.4205398
-71.5387194,-16.4203947,-71.5393798,-16.4193668
-71.5387194,-16.4203947,-71.5382056,-16.4201573
-71.5297161,-16.4081388,-71.5292951,-16.4088727
-71.5297161,-16.4081388,-71.5305202,-16.407099
-71.5297161,-16.4081388,-71.5291824,-16.4077588
-71.538116,-16.3877932,-71.5383543,-16.3884204
-71.538116,-16.3877932,-71.5374046,-16.385679
-71.538116,-16.3877932,-71.5380175,-16.3878264
-71.5446824,-16.4002897,-71.5443887,-16.4004007
-71.5446824,-16.4002897,-71.5451722,-16.4001117
-71.5446824,-16.4002897,-71.5441676,-16.3989015
-71.5446824,-16.4002897,-71.5450701,-16.401229
-71.5237093,-16.4089643,-71.5232368,-16.4087645
-71.5237093,-16.4089643,-71.5239074,-16.4085313
-71.5237093,-16.4089643,-71.523334,-16.4097059
-71.5350245,-16.4133718,-71.5355417,-16.4135884
-71.5350245,-16.4133718,-71.5346756,-16.4141574
-71.5454033,-16.4147272,-71.5465282,-16.4138567
-71.5511582,-16.4190598,-71.5512107,-16.4189816
-71.5511582,-16.4190598,-71.5507926,-16.4186485
-71.5511582,-16.4190598,-71.5522302,-16.4217764
-71.5511582,-16.4190598,-71.551277,-16.4191886
-71.5322143,-16.4096051,-71.5322943,-16.4095085
-71.5322143,-16.4096051,-71.5309349,-16.4093242
